DeliveryDate,HourEnding,SettlementPoint,SettlementPointPrice,DSTFlag
04/23/2025,12:00,ORIANA_RN, 21.12,N
04/23/2025,12:00,OR_BESS_RN, 24.03,N
04/23/2025,12:00,OUTP_SLR_RN, -10.04,N
04/23/2025,12:00,OWF_OWF, 22.55,N
04/23/2025,12:00,OXY_OXY_CCG1, 20.9,N
04/23/2025,12:00,OXY_PUN1, 20.9,N
04/23/2025,12:00,OXY_PUN2, 20.9,N
04/23/2025,12:00,PAD1_ESS_RN, 20.94,N
04/23/2025,12:00,PALACIOS_RN, 23.33,N
04/23/2025,12:00,PALE_ESS_EN, 21.88,N
04/23/2025,12:00,PALMVIEW_RN, 15.39,N
04/23/2025,12:00,PALMWI_UNIT1, -3.12,N
04/23/2025,12:00,PANDA_S_CC1, 22.98,N
04/23/2025,12:00,PANDA_S_CT1, 22.98,N
04/23/2025,12:00,PANDA_S_CT2, 22.98,N
04/23/2025,12:00,PANDA_S_ST1, 22.98,N
04/23/2025,12:00,PANDA_T1_CC1, 21.54,N
04/23/2025,12:00,PANDA_T1_CT1, 21.54,N
04/23/2025,12:00,PANDA_T1_CT2, 21.54,N
04/23/2025,12:00,PANDA_T1_ST1, 21.54,N
04/23/2025,12:00,PANDA_T2_CC1, 21.54,N
04/23/2025,12:00,PANDA_T2_CT1, 21.54,N
04/23/2025,12:00,PANDA_T2_CT2, 21.54,N
04/23/2025,12:00,PANDA_T2_ST1, 21.54,N
04/23/2025,12:00,PAP1_PAP1, 20.72,N
04/23/2025,12:00,PAR_RN, 25.87,N
04/23/2025,12:00,PAULN_RN, 28.38,N
04/23/2025,12:00,PAVLOV_BT_RN, 19.17,N
04/23/2025,12:00,PAVO_ESS_ALL, 22.49,N
04/23/2025,12:00,PB2SES_CT1, 22.57,N
04/23/2025,12:00,PB2SES_CT2, 22.57,N
04/23/2025,12:00,PB2SES_CT3, 22.57,N
04/23/2025,12:00,PB2SES_CT4, 22.57,N
04/23/2025,12:00,PB2SES_CT5, 22.57,N
04/23/2025,12:00,PCT_RN, 18.48,N
04/23/2025,12:00,PC_NORTH_1, 22.37,N
04/23/2025,12:00,PC_SOUTH_ALL, 22.37,N
04/23/2025,12:00,PEARSALL_RN, 22.06,N
04/23/2025,12:00,PEARSA_1_24, 22.06,N
04/23/2025,12:00,PENA_ALL, -9.54,N
04/23/2025,12:00,PERE_SLR_RN, 20.24,N
04/23/2025,12:00,PEY_RN, 18.48,N
04/23/2025,12:00,PH1_UNIT1_2, 21.96,N
04/23/2025,12:00,PH2_U1_U2, 21.96,N
04/23/2025,12:00,PHILLWND_ALL, 21.9,N
04/23/2025,12:00,PHOEBE_ALL, 22.6,N
04/23/2025,12:00,PHOENIX_RN, 23,N
04/23/2025,12:00,PHO_ALL, 19.48,N
04/23/2025,12:00,PIONR_DJ_RN, 22.59,N
04/23/2025,12:00,PIRATE_RN, 23.5,N
04/23/2025,12:00,PISG_RN_ALL, 23.81,N
04/23/2025,12:00,PITSDD_UNIT1, 23.18,N
04/23/2025,12:00,PLATINUM_RN, 22.94,N
04/23/2025,12:00,PLN_ALL, 18.67,N
04/23/2025,12:00,PNPI_GT2_RN, 25.41,N
04/23/2025,12:00,PORTSL_UNIT1, 22.73,N
04/23/2025,12:00,POTEETS_RN, 21.28,N
04/23/2025,12:00,POTSVIL_RN, 23.52,N
04/23/2025,12:00,PRCRK_RN, 23.67,N
04/23/2025,12:00,PRID_RN, 21.86,N
04/23/2025,12:00,PROSPERO_ALL, 22.69,N
04/23/2025,12:00,PRO_RN, 25.78,N
04/23/2025,12:00,PRSPERO2_ALL, 22.69,N
04/23/2025,12:00,PR_PR_ALL, 30.19,N
04/23/2025,12:00,PSA_CC1, 25.55,N
04/23/2025,12:00,PSA_PSA_G1, 24.44,N
04/23/2025,12:00,PSA_PSA_G2, 24.44,N
04/23/2025,12:00,PSA_PSA_G3, 24.44,N
04/23/2025,12:00,PSA_PSA_G4, 24.44,N
04/23/2025,12:00,PSA_PSA_G5, 26.08,N
04/23/2025,12:00,PSA_PSA_G6, 27.24,N
04/23/2025,12:00,PSA_PSA_G7, 27.24,N
04/23/2025,12:00,PSA_PUN1, 27.24,N
04/23/2025,12:00,PSA_PUN2, 27.24,N
04/23/2025,12:00,PSA_PUN3, 24.44,N
04/23/2025,12:00,PSA_PUN4, 24.44,N
04/23/2025,12:00,PSA_PUN5, 27.24,N
04/23/2025,12:00,PSG_CC1, 30.26,N
04/23/2025,12:00,PSG_PSG_GT2, 30.26,N
04/23/2025,12:00,PSG_PSG_GT3, 30.26,N
04/23/2025,12:00,PSG_PSG_ST1, 30.26,N
04/23/2025,12:00,PTLBES_BESS1, 24.32,N
04/23/2025,12:00,PYR_PYRON1, 22.16,N
04/23/2025,12:00,QALSW_ALL, 22.6,N
04/23/2025,12:00,QALSW_CC1, 22.6,N
04/23/2025,12:00,QALSW_CC2, 22.6,N
04/23/2025,12:00,QUEEN_BA_RN, 22.48,N
04/23/2025,12:00,QUEEN_SL_RN, 22.48,N
04/23/2025,12:00,RAB_G1-8, 25.56,N
04/23/2025,12:00,RADN_SLR_ALL, 22.16,N
04/23/2025,12:00,RAMBLER_UNIT, 22.25,N
04/23/2025,12:00,RANCHERO_ALL, 22.23,N
04/23/2025,12:00,RAT_RN_1, 22.5,N
04/23/2025,12:00,RAYBURN_CC1, 21.12,N
04/23/2025,12:00,RAYB_G78910, 21.12,N
04/23/2025,12:00,RBN_BESS1, 24.63,N
04/23/2025,12:00,RDCAN_RDCNY1, 22.84,N
04/23/2025,12:00,REDBARN_RN, 22.39,N
04/23/2025,12:00,REDFISH_ALL, 0,N
04/23/2025,12:00,REDGATE_RN, 11.76,N
04/23/2025,12:00,RELOJ_ALL, -9.38,N
04/23/2025,12:00,REROCK_ALL, 22.48,N
04/23/2025,12:00,RHESS2_ESS1, 32.67,N
04/23/2025,12:00,RIGGIN_UNIT1, 22.5,N
04/23/2025,12:00,RIOG_ESR2_RN, 13.24,N
04/23/2025,12:00,RIOG_ESR_RN, 13.24,N
04/23/2025,12:00,RIONOG_CC1, 20.92,N
04/23/2025,12:00,RIONOG_CT1, 20.92,N
04/23/2025,12:00,RIONOG_CT2, 20.92,N
04/23/2025,12:00,RIONOG_CT3, 20.92,N
04/23/2025,12:00,RIONOG_ST1, 20.92,N
04/23/2025,12:00,RIPPEY_ALL, 22.96,N
04/23/2025,12:00,RN_APOGEE, 22.1,N
04/23/2025,12:00,RN_BYU_G8, 32.86,N
04/23/2025,12:00,RN_DEC_AGR_A, 22.89,N
04/23/2025,12:00,RN_DEC_AGR_B, 22.89,N
04/23/2025,12:00,RN_DEC_AGR_C, 22.89,N
04/23/2025,12:00,RN_DEC_AGR_D, 22.89,N
04/23/2025,12:00,RN_ECEC_HOLT, 22.7,N
04/23/2025,12:00,RN_OCI_ALAMO, 20.96,N
04/23/2025,12:00,RN_RTS1, 22.2,N
04/23/2025,12:00,RN_SR_WIND1, -4.52,N
04/23/2025,12:00,RN_TOSBATT, 22.17,N
04/23/2025,12:00,ROSELAND_ALL, 21.77,N
04/23/2025,12:00,ROUTE66_RN, 21.95,N
04/23/2025,12:00,ROW_ALL, 19.62,N
04/23/2025,12:00,RPUBRDS_RN, 23.12,N
04/23/2025,12:00,RRANCHES_ALL, 22.54,N
04/23/2025,12:00,RRC_WIND_ALL, 22.08,N
04/23/2025,12:00,RSK_RN, 22.29,N
04/23/2025,12:00,RTLSNAKE_BT, 22.55,N
04/23/2025,12:00,RUSSEKST_RN, 22.41,N
04/23/2025,12:00,RVRVLYS_ALL, 20.81,N
04/23/2025,12:00,SADLBACK_RN, 22.53,N
04/23/2025,12:00,SADLBCK_AGR1, 22.53,N
04/23/2025,12:00,SALVTION_GEN, 22.06,N
04/23/2025,12:00,SAMSON_ALL, 22.96,N
04/23/2025,12:00,SANDHSYD1_2, 21.83,N
04/23/2025,12:00,SANDHSYD3_4, 21.83,N
04/23/2025,12:00,SANDHSYD6_7, 21.83,N
04/23/2025,12:00,SANDHSYD_5AC, 21.83,N
04/23/2025,12:00,SANDHSYD_CC1, 21.83,N
04/23/2025,12:00,SANDLAKE_RN, 22.53,N
04/23/2025,12:00,SANTACRU_ALL, 12.79,N
04/23/2025,12:00,SAN_SANMIGG1, 20.19,N
04/23/2025,12:00,SBEAN_BESS, 22.54,N
04/23/2025,12:00,SBE_RN_1, 21.18,N
04/23/2025,12:00,SC2SES_UNIT1, 22.98,N
04/23/2025,12:00,SCES_UNIT1, 21.77,N
04/23/2025,12:00,SCLP_PUN1, 21.6,N
04/23/2025,12:00,SCLP_PUN2, 21.6,N
04/23/2025,12:00,SCLP_PUN3, 21.6,N
04/23/2025,12:00,SCLP_PUN4, 21.6,N
04/23/2025,12:00,SCLP_SCLPC_1, 21.6,N
04/23/2025,12:00,SCLP_SCLPC_2, 21.6,N
04/23/2025,12:00,SCLP_SCLPC_3, 21.6,N
04/23/2025,12:00,SCLP_SCLPC_4, 21.6,N
04/23/2025,12:00,SCSES_UNIT2, 22.98,N
04/23/2025,12:00,SENATEWD_1, 22.23,N
04/23/2025,12:00,SE_EDINB_RN, 12.87,N
04/23/2025,12:00,SGM_SIGNALMT, 23.5,N
04/23/2025,12:00,SGSA_DGR, 22.48,N
04/23/2025,12:00,SG_BES_BESS1, 22.5,N
04/23/2025,12:00,SHAFFER_ALL, 10.66,N
04/23/2025,12:00,SHAMROCK_RN, 22.21,N
04/23/2025,12:00,SHANNONW_RN, 22.27,N
04/23/2025,12:00,SHEEPCRK_1, 22.08,N
04/23/2025,12:00,SIG_SLR_RN, 23.09,N
04/23/2025,12:00,SILASRAY_CC1, 87.19,N
04/23/2025,12:00,SIL_SILAS_10, 87.68,N
04/23/2025,12:00,SIL_SILAS_6, 87.19,N
04/23/2025,12:00,SIL_SILAS_9, 87.19,N
04/23/2025,12:00,SIRIUS_UNIT1, 22.45,N
04/23/2025,12:00,SJS_SJS_G1, 32.79,N
04/23/2025,12:00,SJS_SJS_G2, 32.79,N
04/23/2025,12:00,SKY1, 21.43,N
04/23/2025,12:00,SLCN_ESS_ALL, 21.48,N
04/23/2025,12:00,SLTFRK_UN1_2, 21.97,N
04/23/2025,12:00,SL_PUN1, 32.5,N
04/23/2025,12:00,SL_PUN2, 32.5,N
04/23/2025,12:00,SNY_BESS_RN, 22.84,N
04/23/2025,12:00,SOLARA_UNIT1, 24.82,N
04/23/2025,12:00,SPARTA_ALL, 20.28,N
04/23/2025,12:00,SPLAIN1_RN, 21.9,N
04/23/2025,12:00,SPLAIN2_RN, 21.9,N
04/23/2025,12:00,SPNC_SPNCE_4, 22.93,N
04/23/2025,12:00,SPNC_SPNCE_5, 22.93,N
04/23/2025,12:00,SPTX12B_RN, 22.49,N
04/23/2025,12:00,SP_RN, 31.41,N
04/23/2025,12:00,SROSA_ESR_RN, 2.38,N
04/23/2025,12:00,SRWE1_UNIT1, 21.68,N
04/23/2025,12:00,SSPURT_WIND1, 21.94,N
04/23/2025,12:00,STAM_SLR_ALL, 22.96,N
04/23/2025,12:00,STAR_SLR_RN, 11.93,N
04/23/2025,12:00,STEAM_ENG123, 23.59,N
04/23/2025,12:00,STEA_STEAM_1, 23.64,N
04/23/2025,12:00,STEA_STEAM_2, 23.59,N
04/23/2025,12:00,STEA_STEAM_3, 23.59,N
04/23/2025,12:00,STELLA_RN, -9.54,N
04/23/2025,12:00,STP_STP_G1, 17.96,N
04/23/2025,12:00,STP_STP_G2, 17.96,N
04/23/2025,12:00,STRATEGC_RN, 23.75,N
04/23/2025,12:00,STRG_SLR_ALL, 21.44,N
04/23/2025,12:00,STWF_T1, 18.91,N
04/23/2025,12:00,SUNVASLR_ALL, 22.06,N
04/23/2025,12:00,SWEC_G1, 23.08,N
04/23/2025,12:00,SWEETWN2_2_4, 22.22,N
04/23/2025,12:00,SWEETWN3_3, 22.22,N
04/23/2025,12:00,SWEETWND_1, 22.22,N
04/23/2025,12:00,SWFT_SLR_RN, 22.64,N
04/23/2025,12:00,SWOOSE1_U1, 22.56,N
04/23/2025,12:00,SWOOSEII_RN, 22.56,N
04/23/2025,12:00,SWTWN4_WND45, 22.22,N
04/23/2025,12:00,SWT_BESS_RN, 19.01,N
04/23/2025,12:00,S_HILLS_RN, 23.35,N
04/23/2025,12:00,TAHOKA_ALL, 21.73,N
04/23/2025,12:00,TANZ_ESS_RN, 27.6,N
04/23/2025,12:00,TAV_RN, 21.7,N
04/23/2025,12:00,TAYGETE2_ALL, 22.51,N
04/23/2025,12:00,TAYGETE_ALL, 22.51,N
04/23/2025,12:00,TBWF_ES_BES1, 22.49,N
04/23/2025,12:00,TC_GTG2_RN, 25.26,N
04/23/2025,12:00,TC_PUN1, 25.26,N
04/23/2025,12:00,TC_PUN2, 25.26,N
04/23/2025,12:00,TC_TCHP1, 25.26,N
04/23/2025,12:00,TEN_CC1, 22.97,N
04/23/2025,12:00,TEN_CT1_STG, 22.97,N
04/23/2025,12:00,TGCCS_ALL, 22.95,N
04/23/2025,12:00,TGCCS_CC1, 22.95,N
04/23/2025,12:00,TGS_GT01, 19.86,N
04/23/2025,12:00,TGW_T1_T2, -9.54,N
04/23/2025,12:00,THW_1_CCU, 26.12,N
04/23/2025,12:00,THW_2_CCU, 26.12,N
04/23/2025,12:00,THW_CC1, 26.12,N
04/23/2025,12:00,THW_CC2, 26.12,N
04/23/2025,12:00,THW_THWGT5X, 26.12,N
04/23/2025,12:00,THW_THWGT_1, 26.92,N
04/23/2025,12:00,TIMPP_RN1, 21.1,N
04/23/2025,12:00,TIMPP_RN2, 21.1,N
04/23/2025,12:00,TI_SOLAR_ALL, 22.54,N
04/23/2025,12:00,TKWSW_CHAMP, 22.16,N
04/23/2025,12:00,TKWSW_ROSCOE, 22.16,N
04/23/2025,12:00,TNP_TNP_O_1, 21.51,N
04/23/2025,12:00,TNP_TNP_O_2, 21.51,N
04/23/2025,12:00,TNSKA_CC1, 22.99,N
04/23/2025,12:00,TNSKA_CCU, 22.99,N
04/23/2025,12:00,TNS_SLR_ALL, 21.77,N
04/23/2025,12:00,TOPAZ_ALL, 31.94,N
04/23/2025,12:00,TORR_ALL, -10.51,N
04/23/2025,12:00,TORT_ESS_RN, 30.24,N
04/23/2025,12:00,TOYAH_RN, 22.48,N
04/23/2025,12:00,TRBT_SLR_RN, 22.41,N
04/23/2025,12:00,TREB_SOLAR1, 20.86,N
04/23/2025,12:00,TRENT_TRENT, 18.91,N
04/23/2025,12:00,TRINITY_ALL, 22.03,N
04/23/2025,12:00,TRIPBUT1_RN, 22.49,N
04/23/2025,12:00,TRSES_UNIT6, 31.48,N
04/23/2025,12:00,TRUENO_ALL, -2.26,N
04/23/2025,12:00,TRUSGILL_RN, 22.03,N
04/23/2025,12:00,TTRSW_RN, 22.96,N
04/23/2025,12:00,TTWEC_G1, 24.62,N
04/23/2025,12:00,TUL_SLR_ALL, 22.3,N
04/23/2025,12:00,TURQ_BESS1, 23.08,N
04/23/2025,12:00,TV_RN, 25.23,N
04/23/2025,12:00,TXCTY_CC1, 31.99,N
04/23/2025,12:00,TXCTY_CTA, 31.99,N
04/23/2025,12:00,TXCTY_CTB, 31.99,N
04/23/2025,12:00,TXCTY_CTC, 31.99,N
04/23/2025,12:00,TXCTY_ST, 31.99,N
04/23/2025,12:00,TYLRWIND_RN, 22.68,N
04/23/2025,12:00,TYNAN_RN, 33.45,N
04/23/2025,12:00,TYSN_SLR_RN, 22.99,N
04/23/2025,12:00,T_CK_GT2_RN, 21.84,N
04/23/2025,12:00,T_CK_GT3_RN, 21.84,N
04/23/2025,12:00,UCC_COG_PUN2, 31.99,N
04/23/2025,12:00,UCC_UCC_C_2, 31.99,N
04/23/2025,12:00,VANCOURT_RN, -2.15,N
04/23/2025,12:00,VENADO_ALL, 9.97,N
04/23/2025,12:00,VERAWIND_ALL, 22.03,N
04/23/2025,12:00,VERTIGO_UN1, 22.1,N
04/23/2025,12:00,VICTORIA_CC1, 20.9,N
04/23/2025,12:00,VICTPORT_RN, 20.89,N
04/23/2025,12:00,VIC_VICTORG5, 20.9,N
04/23/2025,12:00,VIC_VICTORG6, 20.9,N
04/23/2025,12:00,VISION_RN, 23.75,N
04/23/2025,12:00,VLSES_UNIT3, 22.94,N
04/23/2025,12:00,VORT_ALL_RN, 22.18,N
04/23/2025,12:00,WAKEWE_ALL, 21.87,N
04/23/2025,12:00,WAP_WAPGT_1, 25.41,N
04/23/2025,12:00,WAP_WAP_G1, 25.41,N
04/23/2025,12:00,WAP_WAP_G2, 25.41,N
04/23/2025,12:00,WAP_WAP_G3, 25.23,N
04/23/2025,12:00,WAP_WAP_G4, 25.36,N
04/23/2025,12:00,WAP_WAP_G5, 25.41,N
04/23/2025,12:00,WAP_WAP_G6, 25.92,N
04/23/2025,12:00,WAP_WAP_G7, 25.92,N
04/23/2025,12:00,WAP_WAP_G8, 25.56,N
04/23/2025,12:00,WAYMARK_RN, 22.39,N
04/23/2025,12:00,WCPP_CC1, 22.6,N
04/23/2025,12:00,WCPP_CT1, 22.6,N
04/23/2025,12:00,WCPP_CT2, 22.6,N
04/23/2025,12:00,WCPP_ST1, 22.6,N
04/23/2025,12:00,WEBBER_WS_T1, 21.59,N
04/23/2025,12:00,WEC_WECG1, 23.88,N
04/23/2025,12:00,WES_ALL, 21.63,N
04/23/2025,12:00,WFCOGEN_13, 21.95,N
04/23/2025,12:00,WFCOGEN_24, 21.95,N
04/23/2025,12:00,WFCOGEN_CC1, 21.95,N
04/23/2025,12:00,WFTANK_ESS1, -9.42,N
04/23/2025,12:00,WGU_RN, 21.63,N
04/23/2025,12:00,WHCCS2_4, 22.89,N
04/23/2025,12:00,WHCCS2_5_6, 22.89,N
04/23/2025,12:00,WHCCS2_CC2, 22.89,N
04/23/2025,12:00,WHCCS_CC1, 22.89,N
04/23/2025,12:00,WHCCS_CT1_ST, 22.89,N
04/23/2025,12:00,WHCCS_CT2, 22.89,N
04/23/2025,12:00,WHITE_PT_UN1, 20.6,N
04/23/2025,12:00,WHMESA_U1, 22.18,N
04/23/2025,12:00,WHTTAIL_WR1, 22.68,N
04/23/2025,12:00,WH_WIND_ALL, 22.1,N
04/23/2025,12:00,WIG_BESS_RN, 21.9,N
04/23/2025,12:00,WILDWIND_ALL, 22.78,N
04/23/2025,12:00,WIPOPA_1_2, 21.44,N
04/23/2025,12:00,WIPOPA_3_4, 21.44,N
04/23/2025,12:00,WIR_WIRTZ_G1, 21.91,N
04/23/2025,12:00,WIR_WIRTZ_G2, 21.91,N
04/23/2025,12:00,WLTC_ESR_RN, 20.65,N
04/23/2025,12:00,WL_RANCH_RN, 22.01,N
04/23/2025,12:00,WNDTS2_UNIT1, 23.47,N
04/23/2025,12:00,WND_WHITNEY, 22.67,N
04/23/2025,12:00,WOODWRD1_RN, 22.49,N
04/23/2025,12:00,WOODWRD2_RN, 22.49,N
04/23/2025,12:00,WOV_BESS_RN, 22.63,N
04/23/2025,12:00,WRSBES_BESS1, 22.54,N
04/23/2025,12:00,WZRD_ESS_RN, 31.88,N
04/23/2025,12:00,W_HRL_ESR_RN, 34.69,N
04/23/2025,12:00,W_PECO_UNIT1, 22.55,N
04/23/2025,12:00,X443ESRN, 20.96,N
04/23/2025,12:00,YNG_WND_ALL, 22.29,N
04/23/2025,12:00,ZIER_SLR_ALL, 22.38,N
04/23/2025,13:00,7RNCHSLR_ALL, 20.79,N
04/23/2025,13:00,ABINDUST_RN, 24.73,N
04/23/2025,13:00,ADL_RN, 30.51,N
04/23/2025,13:00,AEEC, 21.09,N
04/23/2025,13:00,AE_RN, 21.79,N
04/23/2025,13:00,AGUAYO_UNIT1, 20.72,N
04/23/2025,13:00,AJAXWIND_RN, 21.49,N
04/23/2025,13:00,ALGOD_ALL_RN, 18.38,N
04/23/2025,13:00,ALP_BESS_RN, 22.79,N
04/23/2025,13:00,ALVIN_RN, 33.67,N
04/23/2025,13:00,AMADEUS_ALL, 21.18,N
04/23/2025,13:00,AMISTAD_ALL, 21.43,N
04/23/2025,13:00,AMOCOOIL_CC1, 32.64,N
04/23/2025,13:00,AMOCOOIL_CC2, 32.64,N
04/23/2025,13:00,AMOCO_PUN1, 32.64,N
04/23/2025,13:00,AMOCO_PUN2, 32.64,N
04/23/2025,13:00,AMO_AMOCO_1, 32.64,N
04/23/2025,13:00,AMO_AMOCO_2, 32.64,N
04/23/2025,13:00,AMO_AMOCO_5, 32.64,N
04/23/2025,13:00,AMO_AMOCO_G1, 32.64,N
04/23/2025,13:00,AMO_AMOCO_G2, 32.64,N
04/23/2025,13:00,AMO_AMOCO_G3, 32.64,N
04/23/2025,13:00,AMO_AMOCO_S1, 32.64,N
04/23/2025,13:00,AMO_AMOCO_S2, 32.64,N
04/23/2025,13:00,ANACACHO_ANA, 21.25,N
04/23/2025,13:00,ANCHOR_ALL, 21.04,N
04/23/2025,13:00,ANDMDSLR_ALL, 21.15,N
04/23/2025,13:00,ANEM_ESS_RN, -11.58,N
04/23/2025,13:00,ANG_ALL, 21.28,N
04/23/2025,13:00,ANOL_ESS_RN, 23.72,N
04/23/2025,13:00,ANSON1_ALL, 21.07,N
04/23/2025,13:00,ANTL_ESS_ES1, 21.43,N
04/23/2025,13:00,APPALOSA_ALL, 21.43,N
04/23/2025,13:00,AQUI_ALL, 19.7,N
04/23/2025,13:00,ARAGORN_RN, 21.55,N
04/23/2025,13:00,ASCK_SLR_RN, 19.7,N
04/23/2025,13:00,ASTRA_RN, 21.23,N
04/23/2025,13:00,ATK_ATKINSG7, 27.67,N
04/23/2025,13:00,AURO_SLR_RN, 19.3,N
04/23/2025,13:00,AUSTPL_ALL, 21.24,N
04/23/2025,13:00,AVIAT_ALL, 21.28,N
04/23/2025,13:00,AVIL_ESS_RN, 21.51,N
04/23/2025,13:00,AZSP_SLR_RN, 25.09,N
04/23/2025,13:00,AZURE_RN, 21.27,N
04/23/2025,13:00,AZ_ALL, 33.17,N
04/23/2025,13:00,BAC_RN_ALL, 32.45,N
04/23/2025,13:00,BAFFIN_ALL, -11.53,N
04/23/2025,13:00,BAIRDWND_ALL, 21.04,N
04/23/2025,13:00,BAKE_RN_ALL, 20.83,N
04/23/2025,13:00,BARROW_ALL, 21.73,N
04/23/2025,13:00,BASTEN_CC1, 20.42,N
04/23/2025,13:00,BASTEN_CCU, 20.42,N
04/23/2025,13:00,BATCAVE_RN, 20.87,N
04/23/2025,13:00,BAYC_BESS_RN, 20.93,N
04/23/2025,13:00,BBREEZE_1_2, -17.25,N
04/23/2025,13:00,BCATWD_WD_1, 20.79,N
04/23/2025,13:00,BCH_RN, 21.79,N
04/23/2025,13:00,BCK_RN, 19.34,N
04/23/2025,13:00,BCNV_RN, 33.67,N
04/23/2025,13:00,BELM_SLR_RN, 18.48,N
04/23/2025,13:00,BEXAR_ES_RN, 19.92,N
04/23/2025,13:00,BIGSTAR_ALL, 20.32,N
04/23/2025,13:00,BKSL_RN, 21.22,N
04/23/2025,13:00,BLACKJAK_RN, 18.68,N
04/23/2025,13:00,BLSMT1_5_A_6, 21.43,N
04/23/2025,13:00,BLUEJAY_RN, 28.75,N
04/23/2025,13:00,BLVN_RN, 18.58,N
04/23/2025,13:00,BOARDCRK_ALL, 25.04,N
04/23/2025,13:00,BOCO_ESS_RN, 20.77,N
04/23/2025,13:00,BOOTLEG_UN1, 21.4,N
04/23/2025,13:00,BORDAS_345, -14.49,N
04/23/2025,13:00,BOSQUESW_CC1, 20.01,N
04/23/2025,13:00,BOSQUESW_CC2, 19.45,N
04/23/2025,13:00,BOSQ_BSQSU_5, 19.45,N
04/23/2025,13:00,BOSQ_BSQS_12, 19.45,N
04/23/2025,13:00,BOSQ_BSQS_34, 20.01,N
04/23/2025,13:00,BRANDON_RN, 21.06,N
04/23/2025,13:00,BRAUNIG_CC1, 19.79,N
04/23/2025,13:00,BRAUNIG_VHB1, 19.93,N
04/23/2025,13:00,BRAUNIG_VHB2, 19.93,N
04/23/2025,13:00,BRAUNIG_VHB3, 19.94,N
04/23/2025,13:00,BRAZ_WND_ALL, 21.94,N
04/23/2025,13:00,BRA_AVR1_CT2, 19.79,N
04/23/2025,13:00,BRA_AVR_CST1, 19.79,N
04/23/2025,13:00,BRHEIGHT_RN, 32.67,N
04/23/2025,13:00,BRIGHTSD_RN, 22.85,N
04/23/2025,13:00,BRIGHTSD_U1, 22.85,N
04/23/2025,13:00,BRISCOE_WIND, 21.26,N
04/23/2025,13:00,BRPANGLE_RN, 22.28,N
04/23/2025,13:00,BRPMAGNO_RN, 32.72,N
04/23/2025,13:00,BRP_BRAZ_RN, 22.5,N
04/23/2025,13:00,BRP_DIKN_RN, 32.72,N
04/23/2025,13:00,BRP_LOOP_RN, 20.71,N
04/23/2025,13:00,BRP_LOP1_RN, 8.16,N
04/23/2025,13:00,BRP_PBL1_RN, 21.68,N
04/23/2025,13:00,BRP_PBL2_RN, 21.68,N
04/23/2025,13:00,BRP_RN_UNIT1, 19.89,N
04/23/2025,13:00,BRP_SWNY_RN, 22.57,N
04/23/2025,13:00,BRP_ZPT1_RN, 5.34,N
04/23/2025,13:00,BRP_ZPT2_RN, 5.33,N
04/23/2025,13:00,BRTSW_BCW1, 19.9,N
04/23/2025,13:00,BR_ARROW_ALL, 18.7,N
04/23/2025,13:00,BR_VHB6CT5_6, 19.94,N
04/23/2025,13:00,BR_VHB6CT7_8, 19.93,N
04/23/2025,13:00,BSS_U1, 22.65,N
04/23/2025,13:00,BTE_BTE_G1, 32.37,N
04/23/2025,13:00,BTE_BTE_G2, 32.37,N
04/23/2025,13:00,BTE_BTE_G3, 32.37,N
04/23/2025,13:00,BTE_BTE_G4, 32.37,N
04/23/2025,13:00,BTE_CC1, 32.37,N
04/23/2025,13:00,BTE_PUN1, 32.37,N
04/23/2025,13:00,BTE_PUN2, 32.37,N
04/23/2025,13:00,BTM_ALL, 21.79,N
04/23/2025,13:00,BUCHAN_ALL, 21.15,N
04/23/2025,13:00,BUCKTHRN_RN, 23.31,N
04/23/2025,13:00,BUFF_GAP_ALL, 21.29,N
04/23/2025,13:00,BULLCRK_1_2, 21.25,N
04/23/2025,13:00,BVE_CC1, 28.65,N
04/23/2025,13:00,BVE_UNIT1, 28.65,N
04/23/2025,13:00,BVE_UNIT2, 28.65,N
04/23/2025,13:00,BVE_UNIT3, 28.65,N
04/23/2025,13:00,BYRDR_ES_ALL, 22.57,N
04/23/2025,13:00,BYU_BYU_1, 32.89,N
04/23/2025,13:00,BYU_BYU_12, 32.89,N
04/23/2025,13:00,BYU_BYU_34, 32.89,N
04/23/2025,13:00,BYU_CC1, 32.89,N
04/23/2025,13:00,BYU_G4_RN, 32.89,N
04/23/2025,13:00,BYU_PUN1, 32.89,N
04/23/2025,13:00,BYU_PUN2, 32.89,N
04/23/2025,13:00,BYU_PUN3, 32.89,N
04/23/2025,13:00,BYU_PUN4, 32.89,N
04/23/2025,13:00,B_DAVIS_3, 17.09,N
04/23/2025,13:00,B_DAVIS_4, 17.09,N
04/23/2025,13:00,B_DAVIS_CC1, 17.09,N
04/23/2025,13:00,B_D_B_DAVIG1, 17.09,N
04/23/2025,13:00,B_D_B_DAVIG2, 17.09,N
04/23/2025,13:00,CABEZON_ALL, -12.88,N
04/23/2025,13:00,CACH_ESS_RN, 19.91,N
04/23/2025,13:00,CALAVER_JKS1, 19.72,N
04/23/2025,13:00,CALAVER_JKS2, 19.72,N
04/23/2025,13:00,CALAVER_JTD1, 19.9,N
04/23/2025,13:00,CALAVER_JTD2, 19.9,N
04/23/2025,13:00,CALAVER_OWS1, 19.91,N
04/23/2025,13:00,CALAVER_OWS2, 19.9,N
04/23/2025,13:00,CALHOUN_ALL, 20.44,N
04/23/2025,13:00,CALLAHA_WND1, 24.13,N
04/23/2025,13:00,CAL_CALGT1, 33.5,N
